smiles,c_index,x_index,global_number_of_atoms,global_charge,global_multiplicity,global_dipole,global_molar_mass,global_molar_volume,global_electronic_spatial_extent,global_E_scf,global_zero_point_correction,global_E_thermal_correction,global_H_thermal_correction,global_G_thermal_correction,global_E_zpe,global_E,global_H,global_G,global_stoichiometry,global_converged,global_homo_energy,global_lumo_energy,global_electronegativity,global_hardness,global_ES_root_dipole,global_ES_root_molar_volume,global_ES_root_electronic_spatial_extent,local_X,local_Y,local_Z,local_VBur,local_Mulliken_charge,local_APT_charge,local_NPA_charge,local_NPA_core,local_NPA_valence,local_NPA_Rydberg,local_NPA_total,local_NMR_shift,local_NMR_anisotropy,local_ES_root_Mulliken_charge,local_ES_root_NPA_charge,local_ES_root_NPA_core,local_ES_root_NPA_valence,local_ES_root_NPA_Rydberg,local_ES_root_NPA_total,from_cas,from_hammett,from_informer,local_NMR_pred,Halide
O=Cc1c(Br)c2c(cc1)cccc2,3,4,20.0,0.0,1.0,3.9066,235.0797,1703.803,3135.4813,-3070.31408741,0.147297,0.157576,0.158521,0.110207,-3070.17163,-3070.161351,-3070.160406,-3070.20872,C11H7BrO,1.0,-0.23235,-0.07958,0.155965,0.076385,0.1734,1544.072,3117.2932,0.446589,-0.082089,0.0,0.6738514789175583,-0.042094,0.500704,-0.0338,1.99853,4.01539,0.01989,6.0338,45.6096,95.35,-0.076533,-0.09015,1.9985,4.07289,0.01877,6.09015,True,False,False,128.8734791278839,Br
Fc1cc(F)c(S(N(Cc2c(OC)cc(OC)cc2)c2ncncc2)(=O)=O)cc1F,1,0,46.0,0.0,1.0,5.8885,439.4083,2691.5,11701.5573,-1896.36788703,0.33644,0.363219,0.364163,0.27678,-1896.051051,-1896.024271,-1896.023327,-1896.110711,C19H16F3N3O4S,1.0,-0.21357,-0.0562,0.134885,0.078685,15.5432,2422.35,10838.6852,2.305903,1.690132,-1.75938,0.5696979232221523,0.345758,0.603734,0.39231,1.99843,3.58166,0.0276,5.60769,40.7276,97.0842,0.239844,0.24497,1.99842,3.72793,0.02867,5.75503,True,False,False,135.0345528125763,F
Brc1ncc(F)cc1,1,0,11.0,0.0,1.0,2.3698,175.9878,1100.205,1658.2313,-2918.61848873,0.07053,0.076937,0.077881,0.038425,-2918.549683,-2918.543276,-2918.542332,-2918.581789,C5H3BrFN,1.0,-0.25483,-0.04883,0.15183,0.103,2.2256,1008.521,1654.0393,0.26757,-0.005364,0.0,0.5890497168030208,0.244886,0.585455,0.11817,1.99877,3.85077,0.0323,5.88183,39.5755,79.6829,0.219091,0.10753,1.99873,3.86225,0.03148,5.89247,True,False,False,137.62275862693787,Br
Brc1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,1,0,42.0,0.0,1.0,3.5782,398.3011,3094.635,18038.037,-3550.67738252,0.328757,0.348494,0.349438,0.277999,-3550.354888,-3550.335151,-3550.334207,-3550.405647,C24H16BrN,1.0,-0.19692,-0.03148,0.1142,0.08272,4.8018,2437.025,18053.8801,-5.184962,-0.219462,-0.018618,0.6115481434864695,0.083911,0.400959,-0.1132,1.99858,4.09309,0.02153,6.1132,56.3057,102.0142,0.085202,-0.10517,1.99858,4.08492,0.02166,6.10517,True,False,False,112.26161170005798,Br
Brc1nc(Br)ccc1,1,0,11.0,0.0,1.0,3.5397,236.8934,1298.996,2673.1203,-5390.49297292,0.068418,0.075424,0.076368,0.034964,-5390.426294,-5390.419289,-5390.418345,-5390.459749,C5H3Br2N,1.0,-0.2566,-0.04966,0.15313,0.1034699999999999,1.7998,967.338,2652.1618,-0.0,1.129529,-0.359596,0.5903083700440529,0.243854,0.707292,0.13744,1.99875,3.83119,0.03262,5.86256,34.1827,86.2929,0.209182,0.0845,1.99874,3.88434,0.03241,5.9155,True,False,False,143.607408285141,Br
Brc1c(CC)cccc1,1,0,18.0,0.0,1.0,1.5399,185.0631,1294.844,1774.6532,-2881.98505099,0.147752,0.156263,0.157207,0.113343,-2881.838844,-2881.830333,-2881.829389,-2881.873253,C8H9Br,1.0,-0.23809,-0.01003,0.12406,0.1140299999999999,0.4476,1245.042,1761.464,0.195841,-0.479576,-0.035708,0.663388923851479,0.023196,0.317959,-0.09504,1.99852,4.07587,0.02065,6.09504,53.9541,91.8478,0.009236,-0.09697,1.99854,4.07744,0.021,6.09697,True,True,False,116.24038076400755,Br
Brc1c(C#Cc2ccc(OC)cc2)cccc1,1,0,28.0,0.0,1.0,2.7879,287.1553,1989.055,8404.1942,-3225.08631735,0.214629,0.229712,0.230657,0.168812,-3224.874431,-3224.859348,-3224.858403,-3224.920248,C15H11BrO,1.0,-0.20066,-0.04646,0.12356,0.0771,6.5096,1989.055,8373.0312,3.127136,-0.072509,1.4e-05,0.643801132787917,0.080829,0.214889,-0.08228,1.99858,4.06284,0.02085,6.08228,51.4875,104.6837,0.079779,-0.08437,1.99858,4.06493,0.02086,6.08437,True,False,False,119.69555830955504,Br
Brc1cccc(C(OCC)=O)c1,1,0,21.0,0.0,1.0,0.4363,229.0729,2057.773,3860.9679,-3070.54971772,0.162638,0.174064,0.175008,0.123021,-3070.388879,-3070.377453,-3070.376509,-3070.428497,C9H9BrO2,1.0,-0.24904,-0.05432,0.15168,0.09736,4.644,1400.429,3901.6523,-1.582078,0.293661,0.024906,0.6117054751415985,0.074513,0.344602,-0.1123,1.9986,4.09164,0.02206,6.1123,54.3821,105.7049,0.053924,-0.08547,1.99858,4.0662,0.02068,6.08547,True,True,False,115.16062521934508,Br
Clc1nc(Nc2cc(F)c(N(CC)CC)cc2)c([N+]([O-])=O)cc1,1,0,39.0,0.0,1.0,2.1199,338.7684,2871.325,11338.4864,-1510.60409201,0.301855,0.323402,0.324346,0.248246,-1510.322121,-1510.300574,-1510.29963,-1510.37573,C15H16ClFN4O2,1.0,-0.21625,-0.10651,0.16138,0.05487,24.0801,1880.034,11364.4063,-3.445699,1.80189,-0.072264,0.5877123977344242,0.135633,1.110428,0.24288,1.99875,3.72697,0.0314,5.75712,31.8825,90.7949,0.094302,0.15601,1.99876,3.81515,0.03008,5.84399,True,False,False,145.6556737422943,Cl
Brc1cnccc1C,1,0,14.0,0.0,1.0,2.4441,172.0241,972.749,1425.1568,-2858.70793651,0.10691,0.114109,0.115053,0.074168,-2858.602804,-2858.595606,-2858.594662,-2858.635547,C6H6BrN,1.0,-0.25221,-0.03158,0.141895,0.110315,1.3452,1067.651,1416.5307,-0.115322,-0.231545,0.0,0.6428571428571429,0.013592,0.240643,-0.14747,1.99851,4.12911,0.01986,6.14747,54.7946,94.6755,0.006904,-0.15717,1.99847,4.13753,0.02116,6.15717,True,False,False,114.81696462631226,Br
Brc1ccc(C=O)o1,1,0,11.0,0.0,1.0,4.2388,174.9815,1113.386,1704.7803,-2914.44133136,0.069637,0.076531,0.077475,0.036729,-2914.375345,-2914.368451,-2914.367507,-2914.408253,C5H3BrO2,1.0,-0.24684,-0.0693,0.15807,0.08877,2.8208,1066.008,1644.2353,0.379582,0.397776,0.0,0.56686595342983,0.306585,0.509709,0.20471,1.99868,3.76565,0.03096,5.79529,43.5142,53.5137,0.281461,0.16249,1.99867,3.8085,0.03034,5.83751,True,False,False,134.22897577285767,Br
Brc1c(F)cc(F)cc1,1,0,12.0,0.0,1.0,1.3654,192.9905,1009.2,1865.1844,-3001.81498763,0.074468,0.08181,0.082755,0.041147,-3001.740986,-3001.733643,-3001.732699,-3001.774306,C6H3BrF2,1.0,-0.24578,-0.02773,0.136755,0.109025,1.2451,913.086,1866.1235,-0.0,0.363958,-0.0,0.6294839521711768,0.001651,0.175284,-0.20475,1.99851,4.18467,0.02156,6.20475,73.1163,88.6826,-0.007294,-0.183,1.99852,4.16288,0.0216,6.183,True,False,False,97.88163423538208,Br
Ic1c(N)cc(C)cc1,1,0,17.0,0.0,1.0,2.0966,233.0514,1095.707,1782.3619,-337.689536597,0.134583,0.143801,0.144745,0.097939,-337.557577,-337.54836,-337.547416,-337.594222,C7H8IN,1.0,-0.20548,-0.02887,0.117175,0.088305,8.1883,1033.095,1808.0536,0.168175,-0.162048,0.003754,0.651431718061674,-0.385863,0.176094,-0.25888,1.99858,4.23599,0.02431,6.25888,78.6462,55.1068,-0.284045,-0.27582,1.99875,4.24468,0.03239,6.27582,True,False,False,91.44545090198515,I
Brc1c2c(ccc1)c1ccccc1o2,1,0,21.0,0.0,1.0,2.2091,247.0907,1662.064,3877.7614,-3108.4289572,0.154794,0.164786,0.16573,0.117961,-3108.276474,-3108.266482,-3108.265538,-3108.313307,C12H7BrO,1.0,-0.22747,-0.04272,0.135095,0.092375,1.3641,1490.127,3872.1666,-1.606519,0.419433,-0.0,0.6263373190685966,0.001625,0.361901,-0.15358,1.99846,4.13333,0.02179,6.15358,71.9722,91.747,-0.004225,-0.15073,1.99847,4.12979,0.02247,6.15073,True,False,False,98.73494386672974,Br
Clc1cc(F)ccc1,1,0,12.0,0.0,1.0,1.5202,130.549,1020.1,1173.0704,-791.07629159,0.082992,0.089287,0.090231,0.051916,-790.994278,-790.987983,-790.987039,-791.025354,C6H4ClF,1.0,-0.25182,-0.02333,0.137575,0.114245,1.1867,983.005,1181.2043,-0.0,0.828698,0.0,0.5997482693517936,-0.066817,0.480306,-0.03323,1.99858,4.01291,0.02173,6.03323,52.1469,109.8656,-0.085629,-0.05889,1.99861,4.03766,0.02262,6.05889,True,False,False,118.51016211509705,Cl
Ic1ccc(C(C)C)cc1,1,0,21.0,0.0,1.0,2.1101,246.0904,1542.439,2557.0198,-360.962781462,0.17513,0.185411,0.186355,0.137349,-360.789349,-360.779068,-360.778123,-360.827129,C9H11I,1.0,-0.2323,-0.03056,0.13143,0.10087,6.3119,1767.377,2602.6763,-0.528144,0.067399,-0.0,0.6242920075519195,-0.313401,0.363917,-0.2199,1.99862,4.19458,0.02669,6.2199,62.3425,92.9245,-0.244506,-0.25034,1.99874,4.22002,0.03158,6.25034,True,False,False,104.4989721775055,I
Clc1cc(NC(C)=O)nc(Cl)n1,1,0,17.0,0.0,1.0,6.1437,206.031,1384.751,3232.9548,-1391.52595237,0.111913,0.123376,0.12432,0.07151,-1391.420162,-1391.408698,-1391.407754,-1391.460565,C6H5Cl2N3O,1.0,-0.26197,-0.05895,0.16046,0.1015099999999999,7.9229,1227.987,3297.7966,1.724441,-0.876498,5e-06,0.5758338577721838,0.114442,1.010853,0.22086,1.99872,3.74806,0.03236,5.77914,26.9441,106.7201,0.084539,0.15942,1.99872,3.80987,0.032,5.84058,True,False,False,149.3537836074829,Cl
Clc1cc(NC(CC)=O)nc(Cl)n1,1,0,20.0,0.0,1.0,6.0889,220.0578,1575.963,4141.2383,-1430.84129738,0.140748,0.15348,0.154424,0.098378,-1430.706223,-1430.69349,-1430.692546,-1430.748592,C7H7Cl2N3O,1.0,-0.26128,-0.05801,0.159645,0.101635,8.1524,1824.799,4230.6281,-2.117241,-0.908721,-4e-06,0.5753618628067967,0.114448,1.02011,0.2208,1.99872,3.74812,0.03236,5.7792,26.9538,106.4798,0.083444,0.15698,1.99872,3.81234,0.03197,5.84302,True,False,False,149.3684492111206,Cl
Clc1nc(NC(C)=O)nc(Cl)c1,1,0,17.0,0.0,1.0,3.0278,206.031,1385.817,3206.6756,-1391.53214634,0.112232,0.123616,0.12456,0.072359,-1391.427554,-1391.41617,-1391.415226,-1391.467427,C6H5Cl2N3O,1.0,-0.26218,-0.05913,0.160655,0.101525,5.8133,1359.67,3272.3585,1.635891,-0.955378,-6e-06,0.5752045311516677,0.135585,1.018237,0.22971,1.99875,3.73928,0.03226,5.77029,27.0788,105.5984,0.14107,0.24296,1.99875,3.72615,0.03214,5.75704,True,False,False,149.33145427703855,Cl
Clc1cc(NC(CCC)=O)nc(Cl)n1,1,0,23.0,0.0,1.0,4.3727,234.0846,1478.37,4691.0332,-1470.16860223,0.170329,0.183985,0.184929,0.127354,-1470.004225,-1469.990569,-1469.989625,-1470.0472,C8H9Cl2N3O,1.0,-0.272,-0.06197,0.166985,0.105015,7.5377,1762.672,5097.1674,-1.878976,-1.188008,0.009347,0.5770138451856514,0.099794,1.020787,0.22265,1.99875,3.74637,0.03223,5.77735,24.7251,108.7396,0.067939,0.15021,1.99875,3.81962,0.03141,5.84979,True,False,False,151.4058301448822,Cl
Clc1nc(N)nc(Cl)c1,1,0,12.0,0.0,1.0,1.3677,163.9938,1213.639,1747.6347,-1238.8845497,0.074455,0.082421,0.083365,0.040875,-1238.817037,-1238.809072,-1238.808128,-1238.850618,C4H3Cl2N3,1.0,-0.24805,-0.0493,0.148675,0.0993749999999999,4.4496,1279.837,1782.715,-0.004976,-0.315694,1.16726,0.5741032095657647,0.132359,1.028493,0.23645,1.99875,3.73253,0.03227,5.76355,26.1934,100.5786,0.07062,0.09957,1.9988,3.86893,0.0327,5.90043,True,False,False,150.69250392913818,Cl
Ic1c(N)cc(Cl)cc1,1,0,14.0,0.0,1.0,1.8044,253.4697,1503.391,2162.0598,-757.96414371,0.097365,0.105904,0.106848,0.062012,-757.869414,-757.860876,-757.859932,-757.904768,C6H5ClIN,1.0,-0.21902,-0.03973,0.129375,0.089645,6.0077,1601.438,2195.3717,-0.153695,-0.148339,-0.003997,0.6527690371302706,-0.382885,0.163474,-0.26355,1.99859,4.2403,0.02466,6.26355,77.9622,62.132,-0.280123,-0.27389,1.99876,4.24266,0.03247,6.27389,True,False,False,92.4951102733612,I
Clc1nc(NC(CCC)=O)nc(Cl)c1,1,0,23.0,0.0,1.0,2.8264,234.0846,1454.083,5302.101,-1470.16093856,0.1696,0.18363,0.184574,0.125389,-1469.998693,-1469.984664,-1469.98372,-1470.042905,C8H9Cl2N3O,1.0,-0.26097,-0.05828,0.159625,0.1013449999999999,6.4468,1686.736,5422.1923,-2.377677,-1.095237,-0.0,0.5742605412208936,0.135927,1.032187,0.22992,1.99875,3.73907,0.03226,5.77008,27.0794,105.3047,0.142366,0.24478,1.99874,3.72434,0.03214,5.75522,True,False,False,149.3598337173462,Cl
Clc1nc(NC(CC)=O)nc(Cl)c1,1,0,20.0,0.0,1.0,3.0704,220.0578,1635.181,3919.46,-1430.84508296,0.141056,0.153713,0.154657,0.099179,-1430.713544,-1430.700886,-1430.699942,-1430.755421,C7H7Cl2N3O,1.0,-0.26164,-0.05854,0.1600899999999999,0.1015499999999999,6.1976,1718.326,4189.3173,2.016673,-0.994777,2.1e-05,0.5754405286343612,0.135898,1.027521,0.22988,1.99875,3.73911,0.03226,5.77012,27.0595,105.3797,0.142583,0.24513,1.99874,3.72398,0.03214,5.75487,True,False,False,149.3723955154419,Cl
Brc1ccnc(C)c1,1,0,14.0,0.0,1.0,0.5142,172.0241,996.969,1636.279,-2858.70918792,0.106302,0.112886,0.11383,0.074068,-2858.6041,-2858.597515,-2858.596571,-2858.636333,C6H6BrN,1.0,-0.2614,-0.03235,0.146875,0.114525,2.7222,1281.818,1650.3054,-0.243685,0.199607,0.000125,0.6090308370044053,0.108161,0.523419,-0.08116,1.99859,4.05997,0.0226,6.08116,44.5163,127.3362,0.042437,-0.20638,1.99856,4.18432,0.0235,6.20638,True,False,False,127.83845782279968,Br
CC(=O)Nc1c(Br)ccc2c1cc(OC)c(OC)c2,5,6,33.0,0.0,1.0,1.6518,324.1735,2184.286,7392.4149,-3394.03699506,0.257483,0.276199,0.277144,0.20883,-3393.789441,-3393.770724,-3393.76978,-3393.838093,C14H14BrNO3,1.0,-0.20691,-0.03978,0.123345,0.083565,2.4232,2342.567,7436.2285,-1.910499,-1.072133,-0.005203,0.6463971050975457,0.043482,0.259124,-0.12345,1.99854,4.105,0.01991,6.12345,65.3203,70.9609,0.059889,-0.07065,1.99854,4.05163,0.02048,6.07065,True,False,False,103.00373828411102,Br
Brc1ccc(S(C)(=O)=O)cc1,1,0,18.0,0.0,1.0,4.1072,235.0951,1776.937,3814.2368,-3391.23669062,0.12876,0.139425,0.140369,0.090557,-3391.109993,-3391.099329,-3391.098384,-3391.148196,C7H7BrO2S,1.0,-0.2656,-0.0527,0.15915,0.10645,4.9702,1493.657,3848.7924,-1.61067,0.0,-0.019484,0.6098174952800504,0.08607,0.452493,-0.09796,1.99862,4.07718,0.02216,6.09796,48.4324,119.3026,0.064086,-0.12622,1.99864,4.10567,0.02191,6.12622,True,False,False,123.60404086112976,Br
Brc1c2cc3c(cc2c(-c2cc4c(cc2)cccc4)c2ccccc12)n(-c1ccccc1)c1ccccc31,1,0,60.0,0.0,1.0,3.489,548.4805,4222.788,22319.6503,-4011.5789437,0.469027,0.497073,0.498017,0.40743,-4011.129753,-4011.101706,-4011.100762,-4011.191349,C36H22BrN,1.0,-0.17751,-0.06925,0.12338,0.05413,6.8461,4481.327,22348.7253,-1.559492,-2.910122,0.002966,0.6754247954688484,-0.078737,0.440665,-0.0448,1.99853,4.02692,0.01934,6.0448,54.1328,64.5453,-0.099357,-0.07818,1.99852,4.06024,0.01941,6.07818,True,False,False,117.24703192710876,Br
Brc1c2c(c(-c3cc4c(cc3)cccc4)c3ccccc13)cc1c(c2)-c2ccccc2[Si]1(C)C,1,0,57.0,0.0,1.0,3.0356,515.5232,4004.107,20438.3417,-4094.52856125,0.446978,0.47532,0.476264,0.385525,-4094.09785,-4094.069508,-4094.068564,-4094.159303,C32H23BrSi,1.0,-0.19101,-0.07043,0.13072,0.06029,2.2818,3573.558,20524.8423,-0.741575,2.727897,-0.046374,0.6757394587791064,-0.082743,0.312305,-0.05105,1.99853,4.03316,0.01936,6.05105,54.5373,63.5375,-0.094004,-0.05811,1.99852,4.03988,0.0197,6.05811,True,False,False,116.67637991905212,Br
Brc1cc(NS(=O)(=O)c2ccc(F)cc2)c(OC)nc1,1,0,30.0,0.0,1.0,2.2506,361.185,2226.475,7989.7283,-3868.11835323,0.211459,0.229878,0.230822,0.160657,-3867.914761,-3867.896341,-3867.895397,-3867.965562,C12H10BrFN2O3S,1.0,-0.22573,-0.04677,0.1362499999999999,0.0894799999999999,17.7408,2324.702,8566.6887,-2.336767,1.089586,-0.09089,0.6060415355569541,0.041713,0.276034,-0.16384,1.99859,4.14454,0.02071,6.16384,64.2579,96.8058,0.034334,-0.12462,1.99861,4.10383,0.02218,6.12462,True,False,False,102.63884687423706,Br
Brc1ccc(NC(C)=O)cc1,1,0,19.0,0.0,1.0,4.1913,214.0613,1602.594,3773.8514,-3011.36797682,0.145692,0.156324,0.157268,0.106388,-3011.224317,-3011.213685,-3011.212741,-3011.263621,C8H8BrNO,1.0,-0.22146,-0.02222,0.1218399999999999,0.09962,4.1782,1388.915,3789.5634,-1.45506,0.07423,-1e-06,0.6095028319697923,0.085931,0.316623,-0.12597,1.99858,4.10591,0.02148,6.12597,61.3744,97.9438,0.091524,-0.07731,1.99858,4.0571,0.02163,6.07731,True,False,False,105.01095521450044,Br
Clc1nccc(-c2ccccc2)n1,1,0,20.0,0.0,1.0,4.0662,190.6317,1554.93,3186.2818,-954.979661543,0.148499,0.158383,0.159328,0.111216,-954.834138,-954.824254,-954.82331,-954.871421,C10H7ClN2,1.0,-0.25179,-0.07131,0.16155,0.09024,1.924,1810.218,3196.8907,2.242166,-0.119309,0.019056,0.5624606670862178,0.250907,1.008262,0.40984,1.99902,3.55053,0.04061,5.59016,23.448,63.6692,0.311924,0.40264,1.99907,3.56395,0.03434,5.59736,True,False,False,156.34338235855105,Cl
Brc1ncc(C#N)cc1,1,0,12.0,0.0,1.0,2.7769,183.0071,1263.936,2160.711,-2911.62817935,0.077197,0.084603,0.085548,0.043633,-2911.552829,-2911.545422,-2911.544478,-2911.586392,C6H3BrN2,1.0,-0.27367,-0.07765,0.17566,0.09801,4.4635,1090.455,2159.9067,-0.0,-0.551671,-0.0,0.5896790434235368,0.260773,0.733398,0.14071,1.99878,3.82754,0.03297,5.85929,29.0404,95.4287,0.21457,-0.03509,1.99878,4.0068,0.02952,6.03509,True,False,False,148.28254437446594,Br
Brc1cc(N)ccc1,1,0,14.0,0.0,1.0,2.918,172.0241,1332.967,1635.1445,-2858.70587436,0.107406,0.114558,0.115502,0.074931,-2858.600074,-2858.592922,-2858.591978,-2858.632549,C6H6BrN,1.0,-0.21046,-0.00629,0.108375,0.102085,4.4141,1057.181,1639.006,0.22514,0.207316,-0.002675,0.6135147891755821,0.078552,0.490708,-0.08701,1.99861,4.06647,0.02194,6.08701,53.7992,104.9593,0.042029,-0.16635,1.99863,4.14412,0.02359,6.16635,True,True,False,116.08889174461363,Br
Brc1cccc(C(CC(O)=O)c2ncc(C)s2)c1,1,0,30.0,0.0,1.0,1.9713,326.2073,2369.675,7204.5993,-3677.71785711,0.226459,0.243733,0.244677,0.17709,-3677.495579,-3677.478305,-3677.477361,-3677.544948,C13H12BrNO2S,1.0,-0.23636,-0.03006,0.13321,0.1031499999999999,6.1244,2606.642,7223.6465,-2.302446,-0.51024,0.333961,0.6111548143486469,0.080569,0.404484,-0.09977,1.9986,4.07903,0.02215,6.09977,54.018,103.3338,0.064491,-0.06977,1.9986,4.04928,0.02189,6.06977,True,False,False,115.78583884239195,Br
Clc1ccc(C(C)(C)C)cc1,1,0,24.0,0.0,1.0,2.2097,168.6657,1741.734,2637.0592,-849.098788754,0.204319,0.215303,0.216247,0.167731,-848.895856,-848.884871,-848.883927,-848.932444,C10H13Cl,1.0,-0.23666,-0.01025,0.123455,0.113205,1.5922,1508.087,2640.6319,-2.05966,0.007254,0.0,0.5970736312146003,-0.066287,0.424708,-0.0471,1.99853,4.02704,0.02153,6.0471,55.6075,101.103,-0.072127,-0.0253,1.99855,4.0046,0.02215,6.0253,True,False,False,113.3523290157318,Cl
Fc1ccc(C=O)cc1,1,0,14.0,0.0,1.0,2.3048,124.1143,810.499,1262.3554,-444.806149589,0.101989,0.109078,0.110023,0.070188,-444.705229,-444.698139,-444.697195,-444.737029,C7H5FO,1.0,-0.25923,-0.0647,0.161965,0.097265,1.9778,957.862,1262.2608,-1.756357,-0.085618,0.0,0.5424795468848332,0.392917,0.680155,0.44567,1.99848,3.52884,0.02701,5.55433,29.4691,101.4653,0.360752,0.39409,1.99848,3.58023,0.0272,5.60591,True,True,False,147.31032276153564,F
Brc1cc(-c2ccccc2)nc(-c2ccccc2)c1,1,0,31.0,0.0,1.0,0.4556,310.1925,2155.935,7954.2219,-3281.50739532,0.240812,0.255812,0.256756,0.196017,-3281.269431,-3281.254431,-3281.253487,-3281.314225,C17H12BrN,1.0,-0.22781,-0.05003,0.13892,0.08889,2.0249,2292.819,7950.1752,0.0,1.87196,0.0,0.6093455003146633,0.11154,0.710391,-0.07268,1.99859,4.05102,0.02307,6.07268,42.4756,121.578,0.074717,-0.16384,1.99861,4.14123,0.024,6.16384,True,False,False,130.93555092811584,Br
Brc1ccco1,1,0,9.0,0.0,1.0,1.6068,146.9711,721.997,914.4998,-2801.11651088,0.060254,0.065217,0.066162,0.030419,-2801.059582,-2801.054619,-2801.053674,-2801.089417,C4H3BrO,1.0,-0.22552,0.00404,0.11074,0.11478,6.0734,875.148,894.9852,-0.334356,0.104619,0.0,0.5665512901195721,0.283841,0.487498,0.16896,1.99863,3.80241,0.02999,5.83104,54.2053,50.5292,0.295731,0.18484,1.99882,3.77583,0.04051,5.81516,True,False,False,118.23457598686218,Br
CC(=O)Nc1c(Br)ccc2c1cccc2C#N,5,6,26.0,0.0,1.0,5.3829,289.1309,1548.645,5445.5707,-3257.24241187,0.191067,0.206087,0.207032,0.147062,-3257.059186,-3257.044165,-3257.043221,-3257.103191,C13H9BrN2O,1.0,-0.23099,-0.07558,0.153285,0.077705,9.2653,1876.242,5402.2234,0.82098,-1.122187,-0.055028,0.6491504090623034,0.053837,0.285746,-0.11831,1.99854,4.09951,0.02026,6.11831,61.7075,79.6179,0.066258,-0.09659,1.99856,4.0772,0.02084,6.09659,True,False,False,105.5355339050293,Br
CC(=O)Nc1c2c(ccc1Br)cc1c(c2)OCO1,9,10,28.0,0.0,1.0,1.738,308.1309,1952.033,6347.4359,-3353.52350747,0.207918,0.223524,0.224468,0.162827,-3353.330447,-3353.314841,-3353.313897,-3353.375539,C13H10BrNO3,1.0,-0.21141,-0.04077,0.1260899999999999,0.08532,2.967,2329.846,6326.7022,1.667777,-1.018594,-0.016868,0.6475770925110133,0.04563,0.27414,-0.11966,1.99853,4.10114,0.01999,6.11966,64.0324,72.916,0.03895,-0.12621,1.99854,4.107,0.02067,6.12621,True,False,False,103.43001067638396,Br
Fc1ccc(C=O)cc1C#N,1,0,15.0,0.0,1.0,2.1623,149.1241,1016.622,1839.6539,-537.043798335,0.100492,0.10942,0.110364,0.065996,-536.944455,-536.935528,-536.934584,-536.978952,C8H4FNO,1.0,-0.27791,-0.08815,0.18303,0.0948799999999999,4.9293,1048.896,1841.2917,-1.094402,0.986687,0.0,0.5741032095657647,0.374505,0.645911,0.49164,1.99846,3.48299,0.02691,5.50836,27.5368,109.5268,0.338948,0.43424,1.99846,3.54013,0.02717,5.56576,True,False,False,148.46674823760986,F
Brc1cnc(N)cc1,1,0,13.0,0.0,1.0,2.3975,173.0119,939.015,1698.9234,-2874.74806467,0.095825,0.102803,0.103747,0.06345,-2874.65603,-2874.649052,-2874.648107,-2874.688405,C5H5BrN2,1.0,-0.21519,-0.02624,0.1207149999999999,0.094475,3.4606,1197.245,1703.575,-0.307884,0.02613,-0.003388,0.604153555695406,0.052086,0.145699,-0.1944,1.99856,4.17563,0.02021,6.1944,68.5471,87.6682,0.077889,-0.09843,1.99855,4.07954,0.02034,6.09843,True,False,False,100.94875955581664,Br
CC(=O)Nc1c(Br)cc(C#N)c2c1cccc2,5,6,26.0,0.0,1.0,5.2215,289.1309,2001.532,5176.0265,-3257.24162529,0.191004,0.206044,0.206988,0.147034,-3257.057987,-3257.042947,-3257.042003,-3257.101957,C13H9BrN2O,1.0,-0.23015,-0.07792,0.154035,0.0761149999999999,6.918,1860.579,5147.0107,0.519122,-1.062589,-0.096432,0.6478917558212712,0.042835,0.174357,-0.13021,1.99854,4.11117,0.0205,6.13021,65.2595,76.6654,0.056262,-0.08978,1.99855,4.07019,0.02104,6.08978,True,False,False,102.88801217079164,Br
Fc1cc(F)c(S(N(Cc2c(OC)cc(OC)cc2)c2ncncc2)(=O)=O)c(F)c1,1,0,46.0,0.0,1.0,6.1022,439.4083,2931.264,13383.0702,-1896.36541674,0.336527,0.363222,0.364166,0.278094,-1896.05317,-1896.026475,-1896.025531,-1896.111603,C19H16F3N3O4S,1.0,-0.21596,-0.04532,0.13064,0.08532,29.3893,3238.024,13094.6276,-4.353247,-2.113649,0.852978,0.5409848961611076,0.410617,0.80019,0.46165,1.99848,3.5126,0.02727,5.53835,30.6399,103.8628,0.311797,0.30656,1.99848,3.6668,0.02816,5.69344,True,False,False,145.90648555755615,F
Brc1c(C)cc(C)cc1,1,0,18.0,0.0,1.0,1.9268,185.0631,1130.75,2034.2472,-2881.98958185,0.146238,0.155469,0.156413,0.11015,-2881.8449,-2881.835669,-2881.834725,-2881.880988,C8H9Br,1.0,-0.23024,-0.00715,0.118695,0.111545,0.8922,1387.739,2039.7854,0.285618,-0.22565,-0.000107,0.6441157960981749,0.021151,0.302102,-0.10392,1.99852,4.08485,0.02055,6.10392,56.1284,89.6266,0.011581,-0.09465,1.99854,4.07509,0.02103,6.09465,True,False,False,112.88705778121948,Br
Brc1cccc2c1ccnc2,1,0,17.0,0.0,1.0,2.157,208.0571,1297.518,2345.8661,-2973.0292156,0.126208,0.134291,0.135236,0.091932,-2972.907052,-2972.898969,-2972.898024,-2972.941328,C9H6BrN,1.0,-0.23222,-0.06213,0.147175,0.085045,2.7338,839.57,2344.7488,-0.69047,0.505021,0.0,0.6417558212712398,0.030321,0.318948,-0.08755,1.99855,4.06792,0.02108,6.08755,55.5837,90.4175,0.009489,-0.09129,1.99853,4.07159,0.02116,6.09129,True,False,False,113.707585811615,Br
